# id	f435w	f555w	f814w	f435w_err	f555w_err	f814w_err	ra	dec
36696	20.589	20.239	19.787	0.007	0.007	0.019	76.96604689	-67.46894412
14428	22.757	22.371	21.759	99	99	99	76.8790275	-67.47394645
16732	22.671	22.047	21.22	0.006	0.013	0.013	76.89191483	-67.47320685
33485	23.581	23.062	22.369	0.037	0.015	0.018	76.95347584	-67.46965972
22593	22.147	21.812	21.343	0.013	0.008	0.007	76.9169563	-67.47176292
26641	23.517	23.049	22.407	0.005	0.016	99	76.93061854	-67.47096874
25438	20.868	20.574	20.179	0.003	0.007	0.017	76.92673719	-67.4711876
13536	23.518	23.014	22.366	0.057	0.026	0.021	76.87350011	-67.47423967
19701	24.212	23.699	22.759	0.066	0.043	0.005	76.90555132	-67.47239366
22477	19.026	18.927	18.754	0.004	0.011	0.009	76.91638117	-67.47175773
20438	24.79	24.148	23.293	0.07	0.038	0.003	76.90868509	-67.47219504
34844	22.87	22.456	21.867	0.019	0.021	0.007	76.95823432	-67.46932955
17043	22.865	22.445	21.84	0.034	0.008	0.001	76.89319901	-67.47306222
20198	20.428	19.916	19.167	0.03	0.012	0.007	76.90755931	-67.47222714
13533	24.404	23.784	22.969	0.026	0.037	0.026	76.87324207	-67.4741877
27843	23.393	22.903	22.253	0.013	0.014	0.006	76.93425552	-67.47067843
26044	22.051	21.313	20.337	0.021	0.018	0.014	76.9284729	-67.47100822
15211	24.23	23.617	22.877	0.007	0.014	0.038	76.88323777	-67.4736015
15659	19.79	18.887	17.829	0.008	0.004	0.015	76.88576942	-67.47344407
22086	21.433	21.097	20.622	0.007	0.012	0.01	76.9146472	-67.47178392
29488	21.691	21.393	20.994	0.006	0.009	0.003	76.93942991	-67.47033844
22657	23.127	22.661	21.944	0.013	0.016	0.009	76.91665575	-67.4716316
16275	20.682	20.354	19.856	0.008	0.02	0.025	76.88900093	-67.47321433
20376	19.775	18.886	17.821	0.008	0.011	0.013	76.90801567	-67.4721225
13623	23.372	22.916	22.239	0.031	0.008	0.015	76.87361542	-67.47409315
17099	22.813	22.274	21.617	0.06	0.041	0.027	76.89319813	-67.47296562
20648	20.255	20.013	19.645	0.008	0.008	0.008	76.90905765	-67.47204917
18134	18.216	16.817	15.249	0.009	0.01	0.016	76.89801982	-67.47267105
100002	99	99	99	99	99	99	76.97189923	-67.46841165
22179	19.138	18.295	17.294	0.011	0.009	0.017	76.91474582	-67.47169772
30498	23.37	22.893	22.23	0.047	0.012	0.014	76.94241615	-67.47010204
21600	21.562	21.288	20.87	0.014	0.023	0.007	76.91255475	-67.47179989
33940	22.267	21.594	20.735	0.006	0.005	0.018	76.95437136	-67.46938785
28319	19.254	19.202	19.124	0.006	0.006	0.016	76.93528364	-67.47048714
21754	20.665	20.346	19.909	0.023	0.01	0.013	76.91307003	-67.47175681
35448	19.912	19.024	17.991	0.006	0.003	0.007	76.95994156	-67.46905413
18981	21.354	21.072	20.638	0.017	0.016	0.01	76.90171477	-67.47240477
16804	20.163	19.442	18.524	0.012	0.009	0.028	76.89141232	-67.47299442
13404	21.628	21.325	20.903	0.014	0.025	0.006	76.87195367	-67.47410884
18722	20.754	20.462	20.065	0.012	0.006	0.02	76.90055893	-67.47246913
15063	23.047	22.595	21.96	0.019	0.017	0.013	76.8819381	-67.47352659
13596	24.45	23.87	23.103	0.069	0.058	99	76.87308098	-67.4740322
28722	23.439	22.992	22.312	0.019	0.026	0.018	76.93645452	-67.47038739
19329	23.402	22.972	22.336	0.018	0.022	0.027	76.90310502	-67.47230514
22715	19.884	18.906	17.764	0.009	0.005	0.012	76.9164443	-67.4715313
16649	19.582	18.615	17.491	0.013	0.006	0.014	76.89057522	-67.47300972
18983	22.52	22.105	21.521	0.011	0.063	0.007	76.90159249	-67.4723742
21468	19.989	19.146	18.115	0.001	0.007	0.012	76.91191507	-67.47176993
24393	24.51	23.887	23.111	0.022	0.006	0.005	76.92221776	-67.47117634
23252	22.226	21.792	21.058	0.018	0.011	0.067	76.91812689	-67.47139626
28093	21.155	20.392	19.406	0.004	0.002	0.013	76.93427271	-67.47046631
23778	21.799	21.508	21.067	0.013	0.011	0.011	76.92002963	-67.4712859
21718	21.12	20.79	20.409	0.021	0.006	0.027	76.91266224	-67.47170072
16508	23.454	22.965	22.343	0.019	0.017	0.026	76.88957584	-67.47302354
17322	20.605	20.266	19.75	0.019	0.012	0.016	76.89367784	-67.47278094
24529	23.746	23.197	22.436	0.032	0.012	0.023	76.92254543	-67.47110943
17802	23.081	22.642	22.018	0.074	0.029	0.016	76.8960101	-67.47263056
19448	20.988	20.746	20.355	0.004	0.013	0.002	76.90329356	-67.47219788
20320	22.061	21.656	21.037	0.026	0.024	0.011	76.90706783	-67.47197574
21899	23.925	23.435	22.667	0.038	0.018	0.042	76.91314132	-67.4716149
13887	20.103	19.757	19.285	0.011	0.001	0.044	76.87451817	-67.47382782
15968	21.819	20.978	19.916	0.047	0.016	0.008	76.88654823	-67.4731375
22919	23.106	22.672	21.954	0.021	0.038	0.015	76.91670365	-67.47139448
15261	21.685	21.411	21.055	0.013	0.023	0.029	76.88253723	-67.47335457
20877	23.144	22.684	22.053	0.034	0.019	0.02	76.90923318	-67.47181306
22846	24.055	23.419	22.633	0.027	0.017	0.013	76.91637271	-67.47139527
20051	22.038	21.715	21.211	0.007	0.013	0.018	76.9057139	-67.47200047
19751	22.352	22.029	21.485	0.028	0.044	0.006	76.90451846	-67.47206891
102216	99	99	99	99	99	99	76.91849347	-67.47126194
15076	22.169	21.864	21.374	0.014	0.014	0.008	76.88144879	-67.47338345
18634	20.09	19.793	19.34	0.016	0.009	0.004	76.89958908	-67.47234317
22515	23.561	22.995	22.315	0.014	0.03	0.022	76.91522744	-67.47144422
14489	23.656	23.065	22.203	99	99	99	76.87790778	-67.4735827
30910	23.047	22.597	21.942	0.017	0.024	0.007	76.94295014	-67.46983774
18690	21.843	21.537	21.065	0.015	0.033	0.032	76.89976459	-67.47232131
23532	18.957	17.222	14.852	0.006	0.019	0.042	76.91860433	-67.47122775
15637	23.56	23.081	22.426	0.011	0.006	0.003	76.88436451	-67.47315911
23405	23.701	23.135	22.409	0.048	0.035	0.068	76.91804423	-67.4712216
18974	21.007	20.774	20.419	0.004	0.009	0.016	76.90083625	-67.47220728
35771	22.849	22.439	21.853	0.04	0.016	0.005	76.96040223	-67.46877442
20889	22.788	22.263	21.706	0.024	99	99	76.90892876	-67.47173401
16830	21.322	20.905	20.353	0.02	0.03	0.014	76.89063215	-67.4727839
22888	19.808	18.825	17.679	0.005	0.006	0.023	76.91619869	-67.47130973
20708	20.849	20.531	20.11	0.01	0.009	0.013	76.90822668	-67.47176045
17287	23.767	23.266	22.516	0.002	0.013	0.007	76.89288099	-67.47263845
16803	22.969	22.56	21.87	0.029	0.035	0.051	76.89046018	-67.47277396
100019	99	99	99	99	99	99	76.97039812	-67.46816588
19341	23.034	22.599	21.996	0.021	0.013	0.024	76.90225264	-67.47209137
18768	20.326	20.212	20.067	0.008	0.005	0.024	76.89975775	-67.47223405
34410	24.281	23.678	22.951	0.019	0.029	0.004	76.95506418	-67.4690487
15350	24.196	23.499	22.817	0.012	0.056	0.023	76.88251743	-67.47321311
30326	22.054	21.746	21.327	0.011	0.007	0.006	76.94076562	-67.46986162
100036	99	99	99	99	99	99	76.96927855	-67.46820607
14393	22.665	22.274	21.735	99	99	99	76.87690762	-67.47351118
13268	23.725	23.217	22.504	0.053	0.011	0.022	76.86997968	-67.47390371
15305	20.873	20.53	20.026	0.014	0.008	0.021	76.88212332	-67.47319932
30267	22.077	21.718	21.263	0.01	0.019	0.011	76.94045606	-67.46984366
33349	23.56	23.056	22.361	0.009	0.025	99	76.95104013	-67.4692317
20917	21.673	21.323	20.911	0.009	0.019	0.013	76.90875857	-67.47166559
14741	23.856	23.331	22.575	99	99	99	76.87893748	-67.47337203
16759	22.786	22.217	21.351	0.02	0.034	0.01	76.89005327	-67.47273412
17416	21.304	21.037	20.661	0.012	0.023	0.006	76.89326073	-67.47254638
17733	23.046	22.509	21.781	0.011	0.011	0.009	76.89477895	-67.47245694
31753	20.045	19.185	18.179	0.005	0.007	0.016	76.94537456	-67.46954447
13659	19.938	19.101	18.103	0.011	0.01	0.009	76.87239205	-67.47373586
17085	20.782	20.525	20.171	0.011	0.008	0.016	76.89167919	-67.47262831
14153	24.281	23.612	22.875	0.039	0.041	99	76.87537652	-67.47355958
16173	22.179	21.861	21.366	0.021	0.004	0.005	76.88687185	-67.47289494
24311	24.596	23.971	23.201	0.039	0.033	0.03	76.92090734	-67.47093429
32243	19.998	19.138	18.14	0.004	0.012	0.014	76.9470263	-67.46942669
22831	23.912	23.454	22.654	0.017	0.007	0.039	76.91564074	-67.47123348
25489	23.26	22.725	22.046	0.077	0.088	0.011	76.92478386	-67.47070028
18295	23.97	23.402	22.588	0.035	0.018	0.006	76.89726944	-67.47227032
19439	22.098	21.773	21.29	0.03	0.012	0.034	76.90228821	-67.47197153
23795	23.437	22.926	21.979	0.025	0.015	99	76.91892758	-67.47101249
19486	21.561	21.297	20.906	0.022	0.011	0.017	76.90248564	-67.47195675
21424	22.742	22.335	21.758	0.007	0.015	0.009	76.91051905	-67.47149512
16578	22.051	21.726	21.275	0.014	0.01	0.019	76.88882582	-67.47273187
22084	24.473	23.858	23.073	0.036	99	0.046	76.91277525	-67.4713503
15319	23.005	22.593	21.96	0.006	0.021	0.005	76.88188376	-67.47312185
14702	22.845	22.381	21.78	99	99	99	76.87835822	-67.47332345
17602	24.248	23.708	22.841	0.002	0.021	0.014	76.89392639	-67.47243044
22042	24.153	23.519	22.754	0.031	0.026	0.034	76.91259831	-67.47134623
26123	21.487	21.179	20.75	0.004	0.015	0.014	76.92669677	-67.47051606
25468	22.784	22.391	21.805	0.013	0.034	0.009	76.92448846	-67.47064287
16740	21.434	20.961	20.304	0.008	0.006	0.01	76.88955872	-67.47264903
18022	19.988	19.165	18.16	0.004	0.004	0.01	76.89581862	-67.47228406
14671	20.357	19.317	18.157	99	99	99	76.8780555	-67.47330131
20020	24.25	23.679	22.906	0.084	0.008	0.003	76.904611	-67.4717764
25629	19.854	18.998	17.974	0.006	0.011	0.001	76.92494849	-67.47060482
14908	22.004	21.677	21.205	0.008	0.014	0.016	76.87951476	-67.47321317
18674	21.913	21.571	21.102	0.008	0.03	0.011	76.89879353	-67.4721061
21438	22.352	22.01	21.5	0.014	0.004	0.034	76.91034119	-67.47143605
18736	21.248	21.002	20.66	0.008	0.01	0.015	76.89895803	-67.47208208
22349	23.129	22.683	22.048	0.029	0.019	0.008	76.91355126	-67.47124061
20257	19.975	19.779	19.532	99	0.029	0.021	76.90554419	-67.47170033
17195	20.017	19.178	18.191	0.011	0.007	0.023	76.89167695	-67.47249107
16852	20.799	20.492	20.094	0.012	0.018	0.031	76.88989918	-67.47259236
15291	22.613	22.206	21.633	0.011	0.024	0.008	76.88146188	-67.47307038
21525	23.455	22.962	22.298	0.01	0.028	0.018	76.91053411	-67.4714016
17746	22.42	21.737	20.805	0.001	0.005	0.02	76.89433447	-67.47232917
15204	21.429	21.149	20.75	0.013	0.015	0.021	76.88095979	-67.47307968
21084	22.04	21.719	21.246	0.012	0.011	0.011	76.90883803	-67.47147627
27590	20.985	20.64	20.152	0.014	0.016	0.018	76.93108222	-67.47018606
20725	23.519	23.016	22.287	0.03	0.021	99	76.90739459	-67.47154742
17368	21.642	21.37	20.956	0.022	0.027	0.006	76.89236161	-67.47240887
25486	20.002	19.949	19.883	0.009	0.015	0.03	76.92423728	-67.47057312
25542	20.808	20.65	20.381	0.002	0.011	0.009	76.92440787	-67.47055729
31892	20.327	19.971	19.518	0.005	0.007	0.015	76.94521857	-67.46935513
25323	20.914	20.609	20.245	0.011	0.009	0.015	76.92371814	-67.47058777
15092	22.661	22.236	21.599	0.021	0.004	0.092	76.88023038	-67.47308376
21772	21.265	20.991	20.536	0.033	0.006	0.014	76.91118674	-67.47130525
30897	24.338	23.691	22.987	0.004	0.012	0.013	76.94163515	-67.46953805
23139	20.463	20.108	19.583	0.003	0.007	0.027	76.91596055	-67.47101309
15379	22.63	22.204	21.591	0.015	0.03	0.009	76.88167392	-67.47297993
28716	23.106	22.606	21.955	0.027	0.027	0.016	76.93450384	-67.4699413
15676	21.266	21.012	20.595	0.062	0.029	0.043	76.88342069	-67.47287351
33013	19.775	18.93	17.907	0.005	0.012	0.011	76.94892711	-67.46909917
30728	23.571	22.985	22.24	0.02	0.024	0.02	76.94102558	-67.46955007
37311	21.382	21.1	20.773	0.008	0.01	0.011	76.96589682	-67.46810388
24411	21.726	21.442	21.018	0.012	0.016	0.008	76.92036455	-67.47072715
28703	22.914	22.451	21.679	0.054	0.027	99	76.93435943	-67.46991881
19454	24.511	23.933	23.136	0.055	0.024	0.018	76.90163297	-67.47180083
15041	19.849	18.876	17.766	0.012	0.005	0.017	76.87973776	-67.47305258
28244	20.888	20.552	20.087	0.011	0.012	0.005	76.93291611	-67.46999598
23986	21.156	20.929	20.591	0.028	0.017	0.01	76.91888766	-67.47079878
24466	24.496	23.838	23.044	0.019	0.02	99	76.92051852	-67.4707015
19623	20.525	20.215	19.767	0.01	0.017	0.019	76.90232364	-67.47174671
31057	23.441	22.955	22.239	0.011	0.015	0.012	76.94198352	-67.46946045
21413	22.554	22.153	21.623	0.029	0.016	0.005	76.90970713	-67.47131365
19726	23.254	22.73	22.023	0.013	0.024	0.024	76.90278939	-67.47170539
22321	21.587	21.296	20.864	0.003	0.007	0.004	76.91286679	-67.47112369
36719	22.798	22.325	21.694	0.008	0.007	0.003	76.96307665	-67.46822524
22861	22.684	22.273	21.646	0.024	0.012	0.014	76.91477989	-67.47100946
24256	22.225	21.88	21.375	0.02	0.025	0.01	76.91973384	-67.47072229
35530	21.366	21.022	20.565	0.008	0.002	0.009	76.9579983	-67.46851587
24321	25.192	24.464	23.619	0.024	0.087	0.042	76.91998268	-67.47070686
15341	21.709	21.434	21.011	0.015	0.015	0.02	76.88121729	-67.47293091
15141	20.204	19.959	19.581	0.009	0.021	0.01	76.88019	-67.4729892
31004	23.725	23.143	22.471	0.023	0.02	0.014	76.94169753	-67.4694478
20281	22.121	21.774	21.266	0.016	0.017	0.013	76.90503178	-67.47155636
28604	22.721	22.293	21.709	0.028	0.009	0.01	76.93386881	-67.46989069
25432	25.091	24.358	23.392	0.043	0.054	0.086	76.9236568	-67.47047572
24548	21.663	21.413	20.961	0.014	0.03	0.015	76.92067069	-67.4706468
19062	19.872	19.026	18.014	0.008	0.007	0.018	76.89972619	-67.47184601
15431	21.609	21.27	20.85	0.019	0.012	0.007	76.88161877	-67.47288399
15722	20.273	19.968	19.515	0.008	0.017	0.022	76.88332371	-67.47278053
17221	21.55	21.262	20.88	0.01	0.006	0.01	76.891088	-67.47232486
29081	20.844	20.593	20.238	0.009	0.011	0.011	76.93528781	-67.46978266
33597	22.206	21.829	21.351	0.01	0.003	0.011	76.95063956	-67.46889519
16878	24.517	23.814	22.897	0.015	0.023	0.012	76.88931786	-67.47242037
13972	23.954	23.46	22.731	0.004	99	99	76.87311483	-67.47334326
19198	21.728	21.372	20.821	0.004	0.017	0.019	76.90021622	-67.47178807
24852	23.319	22.882	22.23	0.035	0.025	0.015	76.9215772	-67.47054947
24055	23.256	22.715	22.073	0.053	0.031	0.003	76.91880827	-67.4707088
16973	21.704	21.415	20.966	0.01	0.021	0.009	76.88978119	-67.47237356
33916	22.087	21.696	21.124	0.008	0.014	0.005	76.95169314	-67.46880599
17458	21.747	21.467	21.071	0.01	0.013	0.012	76.8921812	-67.47222802
13300	20.664	20.384	19.958	0.01	0.01	0.013	76.86875939	-67.47356901
14664	21.963	21.501	20.938	99	99	99	76.87708559	-67.47309002
13540	23.492	22.997	22.255	0.01	0.006	0.032	76.8701872	-67.47346197
21685	21.078	20.76	20.391	0.016	0.005	0.003	76.91020862	-67.47116492
15961	22.614	22.03	21.196	0.009	0.015	0.017	76.88434465	-67.47264127
36284	22.339	21.961	21.462	0.007	0.009	0.01	76.96068205	-67.46823963
28482	21.706	21.41	21.014	0.004	0.005	0.007	76.9331136	-67.46982086
14576	22.052	21.744	21.278	99	99	99	76.87642241	-67.47307483
13230	23.173	22.703	22.113	0.013	0.028	0.018	76.86812148	-67.47354266
15890	21.953	21.602	21.106	0.033	0.013	0.015	76.88378867	-67.47264266
23708	22.329	21.984	21.438	0.002	0.017	0.007	76.9172482	-67.47072001
29248	21.633	21.333	20.917	0.009	0.014	0.022	76.93548769	-67.46966546
34663	21.747	21.469	21.048	0.011	0.015	0.003	76.95415827	-67.46858342
23272	23.257	22.826	22.188	0.037	0.01	0.014	76.91565659	-67.47080187
19834	99	21.013	20.748	99	99	99	76.90265903	-67.47154581
17222	22.677	22.286	21.723	0.017	0.014	0.014	76.8906911	-67.47223184
16591	23.453	23.004	22.349	0.022	0.018	0.001	76.88756795	-67.47241014
17915	23.235	22.565	22.1	0.035	0.173	0.001	76.89408597	-67.47203578
17163	21.943	21.634	21.209	0.023	0.008	0.014	76.89039898	-67.47224281
36953	22.2	21.849	21.386	0.013	0.012	0.019	76.96354536	-67.46802805
16829	21.542	21.193	20.839	0.019	0.027	0.113	76.88870164	-67.47233591
22474	24.395	23.975	23.122	0.048	0.038	0.043	76.91287591	-67.47094608
14501	20.994	20.731	20.393	99	99	99	76.87580462	-67.47306883
21232	22.506	22.125	21.59	0.02	0.021	0.01	76.90833044	-67.47120078
24228	23.941	23.429	22.696	0.07	0.037	0.015	76.91902955	-67.47058227
26494	21.628	20.845	19.923	0.012	0.012	0.015	76.92651051	-67.47014848
16809	20.974	20.692	20.306	0.015	0.021	0.021	76.88857712	-67.47232703
20667	20.943	20.697	20.375	99	99	99	76.90605117	-67.47132373
19695	21.07	20.208	19.17	0.016	0.01	0.007	76.90191725	-67.47155682
13662	24.252	23.563	22.725	0.024	0.034	0.007	76.87070802	-67.47333985
17622	20.88	20.608	20.186	0.006	0.01	0.012	76.8925465	-67.47208783
28504	23.611	23.108	22.419	0.023	0.02	0.002	76.93291231	-67.46976215
100001	99	99	99	99	99	99	76.97170835	-67.46751258
25953	23.879	23.296	22.585	0.026	0.009	0.012	76.92466471	-67.47022538
15301	21.639	21.35	20.94	0.003	0.018	0.023	76.88024571	-67.4727719
34303	21.18	20.947	20.611	0.004	0.009	0.007	76.95267615	-67.4686016
35764	23.518	23.017	22.357	0.013	0.015	0.001	76.95824513	-67.46827923
15812	22.243	21.881	21.378	0.036	0.015	0.01	76.88309369	-67.47259806
17792	22.678	22.281	21.697	0.014	0.003	0.013	76.89324029	-67.47201122
14866	23.588	23.081	22.366	0.013	0.027	0.01	76.8778224	-67.47289435
17465	21.24	20.928	20.479	0.018	0.015	0.017	76.89169304	-67.47209908
18506	18.431	16.926	15.254	0.005	0.008	0.023	76.89651735	-67.4718213
15518	22.218	21.73	20.945	0.033	0.032	0.011	76.88139378	-67.47268167
13403	22.951	22.477	21.95	0.012	0.048	0.012	76.86886793	-67.47339464
16503	20.576	20.315	19.87	0.035	0.012	0.013	76.88675004	-67.47236671
30225	22.809	22.397	21.827	0.024	0.022	0.006	76.93836946	-67.46939755
14433	20.776	20.48	20.087	99	99	99	76.87512755	-67.47302696
36506	22.339	21.922	21.403	0.008	0.007	0.011	76.96123946	-67.46807303
29333	21.484	21.188	20.794	0.033	0.008	0.007	76.9353665	-67.46956232
17920	22.792	22.397	21.805	0.006	0.017	0.108	76.89376957	-67.47195193
28560	23.388	22.777	21.992	0.023	0.007	0.011	76.93286123	-67.46969635
14804	21.385	21.39	21.058	99	99	99	76.87732593	-67.47287784
18049	21.505	21.188	20.764	0.013	0.021	0.021	76.89430417	-67.47190402
22999	22.249	21.885	21.365	0.017	0.012	0.028	76.9142628	-67.47075511
20833	22.98	22.442	21.766	0.143	0.07	0.01	76.90643694	-67.47120491
22167	21.071	20.751	20.269	0.01	0.02	0.03	76.91132369	-67.47091952
35712	23.264	22.693	22.015	0.018	0.004	0.009	76.95781178	-67.46823886
17291	23.578	23.074	22.351	0.049	0.026	0.007	76.89060924	-67.47210629
22399	21.499	21.219	20.827	0.018	0.007	0.018	76.912195	-67.47086343
18616	21.472	21.112	20.796	0.014	0.038	99	76.89681104	-67.4717297
26184	21.024	20.409	19.609	0.013	0.006	0.019	76.9251242	-67.47009492
27781	23.853	23.275	22.594	0.013	0.019	99	76.93017687	-67.46979349
21513	20.124	19.208	18.147	0.002	0.005	0.012	76.90884963	-67.47101867
13352	23.839	23.356	22.544	0.062	0.041	0.008	76.86816073	-67.47334245
15582	21.792	21.325	20.636	0.012	0.021	0.011	76.88143156	-67.4725784
14261	22.717	22.261	21.469	0.054	0.003	99	76.87384892	-67.47301173
17976	25.237	24.772	23.647	0.011	0.028	0.043	76.89376066	-67.47186524
17191	21.001	20.761	20.415	0.018	0.012	0.014	76.88991302	-67.47208382
15436	21.354	20.99	20.536	0.017	0.016	0.034	76.88052929	-67.47262153
28742	23.107	22.653	22.084	0.021	0.013	0.009	76.93311502	-67.46959296
21009	20.771	20.541	20.186	0.002	0.008	0.008	76.90686352	-67.47109842
34961	21.787	21.498	21.081	0.016	0.003	0.014	76.95448948	-67.46834792
22142	23.329	22.873	22.207	0.02	0.025	0.024	76.91096769	-67.47085478
19250	23.899	23.389	22.681	0.033	0.004	0.008	76.89933467	-67.47152112
15997	19.93	19.924	19.88	0.008	0.009	0.025	76.88366806	-67.47241923
27200	20.609	20.281	19.865	0.009	0.003	0.017	76.92806197	-67.46986814
22603	21.73	21.438	21.049	0.011	0.031	0.012	76.91264438	-67.47075517
15145	21.955	21.662	21.171	0.009	0.014	0.014	76.8788934	-67.47268097
14504	23.491	23.004	99	99	99	99	76.87509477	-67.47289826
15084	23.807	23.308	22.569	0.02	0.01	0.01	76.87853366	-67.47269646
28363	20.381	20.108	19.742	0.004	0.012	0.011	76.93180844	-67.46963532
19121	22.477	22.122	21.57	0.023	0.01	0.014	76.89868724	-67.47153137
20053	24.294	23.59	99	0.049	0.107	99	76.90270049	-67.47129928
27812	23.131	22.677	22.048	0.023	0.014	0.021	76.92999721	-67.46971664
14749	23.435	22.91	22.325	99	99	99	76.87647527	-67.47278986
27558	22.075	21.73	21.262	0.013	0.012	0.029	76.9291411	-67.46976472
20535	23.908	23.217	22.358	0.02	0.024	0.028	76.90469466	-67.47116963
36039	20.268	19.357	18.279	0.005	0.008	0.009	76.95867962	-67.468054
25297	21.91	21.606	21.15	0.009	0.013	0.026	76.92179528	-67.47017341
23936	23.965	23.426	22.689	0.043	0.058	0.002	76.91706261	-67.4704397
35241	23.465	22.965	22.289	0.029	0.028	0.008	76.9553434	-67.46823018
29441	23.109	22.651	22.056	0.013	0.015	0.014	76.93511025	-67.46939099
15140	21.869	21.562	21.098	0.021	0.008	0.012	76.87865365	-67.4726342
25004	23.695	23.183	22.47	0.026	0.023	0.009	76.92077065	-67.47021302
21066	21.311	21.042	20.626	0.015	0.023	0.018	76.90673763	-67.47101411
19635	22.349	21.991	21.499	0.007	0.012	0.006	76.90069246	-67.47135419
107674	99	99	99	99	99	99	76.8805901	-67.47250582
26164	23.803	23.255	22.58	0.019	0.015	0.002	76.92454723	-67.46998131
30746	22.743	22.333	21.784	0.003	0.008	0.008	76.93929108	-67.46912527
30592	21.904	21.614	21.164	0.007	0.004	0.005	76.93873483	-67.46915623
34381	20.292	19.902	19.41	0.009	0.008	0.014	76.95207543	-67.46838511
35107	21.338	21.031	20.593	0.003	0.016	0.002	76.95469854	-67.46823217
15828	20.548	20.241	19.763	0.015	0.009	0.007	76.8823144	-67.47239624
37751	22.025	21.667	21.163	0.006	0.015	0.016	76.96618141	-67.46756457
18348	22.347	21.907	21.283	0.033	0.019	0.011	76.89496329	-67.47166222
20082	19.006	17.856	16.548	0.004	0.004	0.001	76.90249924	-67.47121897
13959	23.864	23.373	22.569	0.009	0.002	0.013	76.87146675	-67.47299403
31850	21.594	21.293	20.886	0.007	0.031	0.011	76.94300333	-67.46888324
