# id	f435w	f555w	f814w	f435w_err	f555w_err	f814w_err	vsini	vsini uperr	vsini loerr	ra	dec
30297	21.332	21.072	20.665	0.005	0.009	0.014	178.0926711	29.20942618	29.20942618	76.87204841	-67.45391657
30288	21.417	21.128	20.743	0.011	0.011	0.014	35.63829585	23.28480918	53.25780917	76.8929757	-67.45878905
30312	21.085	20.81	20.449	0.011	0.015	0.013	14.05727341	33.01060963	89.75104559	76.88522152	-67.45696483
30311	20.305	19.994	19.539	0.001	0.014	0.02	151.1017204	8.516804702	8.516804702	76.89231095	-67.45861587
30290	19.964	19.12	18.114	0.007	0.005	0.011	22.54539709	5.659021192	14.42536598	76.88649508	-67.4572814
30309	21.752	21.392	20.932	0.008	0.014	0.091	79.92748297	21.06461524	29.52101221	76.90515633	-67.46160363
30340	21.186	20.834	20.356	0.018	0.012	0.014	228.5965545	27.20790504	27.20790504	76.90858391	-67.46237388
30360	20.102	19.255	18.236	0.008	0.005	0.012	24.10871379	6.119468555	15.40775535	76.87615996	-67.45482027
30294	21.287	21.01	20.6	0.013	0.018	0.015	180.1515929	29.63143075	29.63143075	76.8949872	-67.45925307
30316	21.255	20.98	20.607	0.005	0.014	0.018	97.33046591	21.67054995	22.82755538	76.89910659	-67.46019243
30329	20.447	19.981	19.443	0.016	0.006	0.012	38.40119126	6.471967565	14.44527741	76.89401796	-67.45900017
30368	21.799	21.454	20.969	0.027	0.011	0.037	44.90522272	35.06888185	73.71112655	76.91008771	-67.46270532
30333	21.027	20.244	19.253	0.01	0.006	0.009	19.78673667	8.343172662	21.72783478	76.90768133	-67.46217049
30374	21.786	21.471	21.03	0.005	0.01	0.013	149.7392296	25.09749391	25.09749391	76.87835706	-67.45531954
30382	20.189	19.885	19.501	0.011	0.01	0.009	47.27301438	7.248504375	14.89234009	76.88465335	-67.45677863
30372	20.834	20.577	20.195	0.019	0.018	0.012	170.0887293	18.71554384	18.71554384	76.87710582	-67.45502911
30362	21.613	21.302	20.845	0.018	0.02	0.005	183.7144646	23.17042451	23.17042451	76.87979627	-67.45566415
30449	20.818	20.541	20.162	0.01	0.009	0.014	16.82063913	51.24171964	136.4867894	76.89003182	-67.45797286
30456	21.501	21.204	20.774	0.005	0.02	0.01	126.2635087	21.15009503	21.15009503	76.907453	-67.46201711
30473	20.469	20.214	19.864	0.014	0.019	0.003	41.93088391	12.31032476	26.60731831	76.89449362	-67.45898632
30419	19.824	19.003	17.966	0.009	0.015	0.021	27.07566523	4.265855833	10.48754981	76.91267649	-67.46326022
30501	20.483	19.725	18.794	0.013	0.008	0.027	22.40113076	6.025489366	15.3769126	76.88659155	-67.45712716
30486	21.684	21.349	20.909	0.009	0.024	0.016	95.30882966	26.09969726	28.54845977	76.88381269	-67.45649406
30459	20.98	20.695	20.31	0.012	0.009	0.003	52.66120173	14.79050722	28.79380398	76.89532579	-67.45919137
30517	21.051	20.752	20.293	0.008	0.006	0.018	199.3352699	18.43664439	18.43664439	76.90432194	-67.46123313
30516	20.826	20.45	19.915	0.005	0.014	0.009	159.51775	17.73516904	17.73516904	76.88848172	-67.45755016
30490	20.535	20.041	19.351	0.017	0.011	0.02	36.31840692	7.211999509	16.39743187	76.89718343	-67.45960003
30579	20.112	19.281	18.292	0.003	0.006	0.015	33.81273493	5.429219615	12.61612357	76.8753148	-67.4544217
30549	20.794	20.24	19.465	0.01	0.009	0.015	32.38323115	14.4568558	34.00737333	76.9052014	-67.46140728
30527	21.359	21.084	20.696	0.007	0.007	0.016	34.92105284	25.91103614	59.63629518	76.90220871	-67.46073111
30566	21.652	21.373	20.958	0.009	0.023	0.013	76.71918889	16.23976141	23.80125777	76.88582367	-67.45688124
30544	20.681	20.328	19.838	0.014	0.014	0.017	151.0476504	10.44315432	10.44315432	76.90659816	-67.46173466
30536	20.043	19.239	18.276	0.015	0.008	0.018	21.37837449	5.54211264	14.25671073	76.88455059	-67.45661491
30558	19.412	18.6	17.615	0.003	0.013	0.016	18.40616664	5.406330404	14.22879485	76.89932594	-67.46003057
30565	21.362	21.083	20.739	0.019	0.014	0.005	110.6947577	30.05391665	30.05391665	76.87151547	-67.45355449
30545	21.501	21.143	20.632	0.015	0.031	0.018	70.11578729	19.90654737	31.80437729	76.89752955	-67.45962664
30580	19.879	19.083	18.097	0.014	0.021	0.008	26.2160727	4.711018748	11.66296804	76.89175119	-67.45824491
30616	21.367	21.062	20.657	0.012	0.008	0.011	204.6726585	27.6254458	27.6254458	76.898677	-67.45981936
30624	19.898	19.05	18.034	0.014	0.015	0.015	28.60390591	4.270035151	10.36731178	76.88799316	-67.45732571
30653	21.148	20.857	20.472	0.002	0.019	0.021	70.6014205	21.02948168	33.39421946	76.89806382	-67.45963801
30630	20.744	20.466	20.04	0.005	0.019	0.007	149.2244523	13.35099899	13.35099899	76.88340008	-67.45625367
30649	21.684	21.363	20.918	0.004	0.011	0.008	113.0453701	25.27267413	25.27267413	76.90065639	-67.46024446
30636	21.478	21.158	20.711	0.01	0.012	0.01	215.8429127	30.62068656	30.62068656	76.89038287	-67.45787252
30647	21.158	20.891	20.402	0.033	0.03	0.011	142.7154115	16.83726667	16.83726667	76.88849226	-67.45741809
30674	21.216	20.908	20.481	0.017	0.013	0.004	162.398791	27.36964191	27.36964191	76.88466654	-67.45650238
30606	20.545	20.191	19.691	0.004	0.012	0.014	144.1568472	10.23022774	10.23022774	76.87670846	-67.45472044
30715	20.859	20.606	20.226	0.013	0.022	0.014	139.1320225	17.55769406	17.55769406	76.89789869	-67.45954883
30733	21.443	21.157	20.761	0.011	0.008	0.005	64.03743583	14.57945872	25.06575311	76.88733045	-67.45706909
30708	21.944	21.645	21.191	0.018	0.013	0.01	104.7655811	30.65059996	30.65059996	76.88033492	-67.45546611
30705	20.7	20.397	19.945	0.008	0.014	0.009	130.9921381	22.55953338	22.55953338	76.9136122	-67.46320552
30726	20.056	19.194	18.178	0.009	0.006	0.02	23.40352299	5.390404489	13.64812436	76.8744083	-67.45407034
30755	21.421	21.128	20.701	0.009	0.012	0.014	85.98552901	30.37846951	38.8932331	76.90439266	-67.46101329
30767	20.717	20.356	19.855	0.015	0.008	0.017	133.7478591	16.5612964	16.5612964	76.90295986	-67.46066849
30771	20.779	20.419	19.918	0.011	0.008	0.023	165.1820161	14.1495577	14.1495577	76.90662684	-67.46151868
30788	20.945	20.589	20.097	0.01	0.007	0.01	166.8151961	11.01216842	11.01216842	76.89521161	-67.45885156
30796	20.579	20.247	19.76	0.008	0.009	0.01	122.8087022	9.574758369	9.574758369	76.89886708	-67.45969098
30736	20.737	20.456	20.051	0.005	0.002	0.021	105.1946739	13.39234744	13.39234744	76.87402082	-67.45396553
30811	20.66	20.346	19.885	0.006	0.006	0.004	129.2923704	12.10595843	12.10595843	76.90783919	-67.461767
30850	21.225	20.964	20.598	0.01	0.011	0.014	81.6842895	21.12663493	28.86562152	76.87847932	-67.45490469
30794	20.764	20.514	20.138	0.008	0.008	0.017	108.8293841	22.27011459	22.27011459	76.90802333	-67.46182304
30855	20.308	19.995	19.568	0.021	0.02	0.017	88.44000135	8.621331493	10.6145831	76.89429866	-67.45858008
30867	21.331	21.015	20.57	0.021	0.01	0.03	95.86304122	16.48565411	17.84966354	76.90727604	-67.46158481
30874	20.644	20.387	19.976	0.022	0.024	0.008	81.71308873	16.16401488	22.075813	76.9006779	-67.4600419
30860	21.308	21.04	20.626	0.075	0.012	0.03	159.1489934	25.8732054	25.8732054	76.88226439	-67.45577936
30856	19.996	19.151	18.12	0.001	0.009	0.02	28.70096824	5.921169579	14.36464274	76.91322828	-67.462981
30858	20.55	20.269	19.905	0.01	0.01	0.018	18.93365441	41.11536273	107.7768068	76.88651387	-67.45676902
30873	21.465	21.175	20.734	0.009	0.017	0.002	213.6925913	33.90472357	33.90472357	76.90458544	-67.46095049
30932	21.146	20.868	20.435	0.01	0.016	0.013	164.8148761	13.13170921	13.13170921	76.87932736	-67.45503148
30928	21.492	20.756	19.804	0.011	0.019	0.005	40.11841975	8.480859324	18.63780449	76.89975214	-67.45978842
30968	20.924	20.672	20.306	0.006	0.024	0.014	65.73601528	34.74129755	58.54880331	76.88243469	-67.4557221
30996	21.058	20.782	20.402	0.005	0.003	0.016	156.9460461	17.91770724	17.91770724	76.8966489	-67.45899316
30985	20.239	19.937	19.485	0.007	0.008	0.012	128.0449534	15.81234508	15.81234508	76.91121353	-67.46239422
31014	21.319	21.037	20.651	0.013	0.021	0.002	122.4821276	23.33713751	23.33713751	76.89542753	-67.45868979
31065	20.037	19.043	18.036	0.019	0.014	0.011	25.07833747	7.05603891	17.62904223	76.889404	-67.4572372
31036	21.74	21.44	20.984	0.036	0.008	0.006	112.9217507	21.03968717	21.03968717	76.89951396	-67.45961557
31031	21.233	20.918	20.457	0.011	0.004	0.023	174.6607863	19.09683613	19.09683613	76.90719453	-67.46140985
31049	21.915	21.603	21.149	0.004	0.011	0.011	20.22716666	56.29463364	146.1102822	76.88106948	-67.45531522
31046	21.577	21.281	20.916	0.024	0.016	0.007	41.36754834	30.851915	67.03038329	76.8934387	-67.4581931
31114	20.83	20.558	20.142	0.009	0.018	0.021	123.026294	18.59650573	18.59650573	76.9049611	-67.46081367
31111	21.07	20.797	20.42	0.005	0.012	0.038	74.91992779	15.86521629	23.8232317	76.90913997	-67.46178888
31116	19.805	18.827	17.707	0.006	0.006	0.012	17.90131208	5.704677556	15.0716084	76.902804	-67.46031217
31008	19.801	18.914	17.877	0.01	0.01	0.013	25.12557295	4.976006597	12.42751946	76.87396464	-67.45370226
31161	20.866	20.593	20.214	0.011	0.003	0.014	51.94314685	17.16861137	33.67000007	76.89606462	-67.45869259
31139	20.62	20.267	19.759	0.003	0.009	0.012	125.3921425	15.04017491	15.04017491	76.89498341	-67.4584687
31105	20.404	20.151	19.823	0.012	0.005	0.024	50.39296035	12.16981441	24.24398374	76.88727921	-67.45671255
31173	20.764	20.406	19.963	0.005	0.007	0.012	71.40249208	9.076373433	14.26760666	76.87698548	-67.45424266
31185	21.36	21.114	20.902	99	0.001	99	139.7422467	23.69641281	23.69641281	76.88795597	-67.45678596
31122	21.56	21.263	20.867	0.015	0.005	0.013	87.97212363	18.61333516	23.09091304	76.88152856	-67.45535875
31216	20.258	19.911	19.43	99	0.007	0.015	93.59572468	15.62107966	17.62191356	76.89569512	-67.45856598
31201	20.519	20.207	19.796	0.012	0.012	0.018	103.7142353	11.45628013	11.45628013	76.87367004	-67.45345165
31203	19.989	19.152	18.16	0.009	0.007	0.01	15.87363723	7.298737719	19.57906286	76.89142748	-67.45758312
31217	20.136	19.843	19.473	0.009	0.012	0.027	106.105171	9.397135441	9.397135441	76.88923234	-67.45706131
31212	20.504	20.277	20.017	0.001	99	99	124.6445041	21.89967382	21.89967382	76.89398204	-67.45817059
31211	19.874	19.026	18.004	0.001	0.011	0.008	15.93705403	6.423689336	17.22357433	76.89684688	-67.4588382
31187	21.825	21.509	21.095	0.012	0.006	0.007	77.74485093	16.10018186	23.26642081	76.899188	-67.45939626
31124	20.847	20.622	20.247	0.007	0.011	0.012	59.20130899	25.76312158	46.78515432	76.89033663	-67.45740558
31208	20.829	20.587	20.224	0.007	0.011	0.03	80.70059362	29.94354125	41.50139267	76.89500999	-67.45841122
31264	22.891	22.387	21.695	0.033	0.008	99	33.66742168	26.29070993	61.16932145	76.88628551	-67.45631543
31237	20.008	19.155	18.151	0.004	0.005	0.012	14.87235854	7.334591529	19.82212109	76.90388335	-67.46044703
31278	21.744	21.418	20.94	0.016	0.016	0.065	49.4411661	23.99732477	48.26285991	76.90471607	-67.46058482
31303	21.178	20.893	20.514	0.007	0.007	0.008	162.0316702	19.41513845	19.41513845	76.89962306	-67.45937951
31269	19.863	18.983	17.957	0.009	0.007	0.01	20.32769623	5.363466592	13.90986138	76.89065047	-67.45732217
31283	21.744	21.45	21.043	0.008	0.012	0.005	77.80261746	25.52793979	36.86100868	76.88697633	-67.45645609
31313	22.156	21.794	21.302	0.014	0.01	0.009	113.5843358	23.60022699	23.60022699	76.88189425	-67.45524613
31306	20.502	20.242	19.896	0.004	0.006	0.012	26.39390286	17.17276834	42.45317744	76.88239849	-67.45537049
31341	20.696	20.453	20.11	0.013	0.008	0.018	64.80997208	15.57186309	26.53134903	76.89573971	-67.45844096
31254	20.925	20.604	20.138	0.011	0.007	0.008	208.8892037	19.10316027	19.10316027	76.90359401	-67.4603512
31327	21.387	21.074	20.605	0.015	0.026	0.025	173.9583942	26.11808096	26.11808096	76.89765487	-67.45889892
31347	20.992	20.774	20.439	99	99	99	133.3679806	22.31269048	22.31269048	76.88300771	-67.45547392
31399	21.081	20.723	20.248	0.016	0.018	0.018	132.6026804	14.54898504	14.54898504	76.87465531	-67.45348418
31295	20.709	20.362	19.898	0.014	0.005	0.016	150.8037329	10.08004314	10.08004314	76.87763287	-67.45427152
31373	21.445	21.134	20.666	0.005	0.016	0.009	24.51472977	40.48055395	101.594265	76.9051307	-67.46059959
31378	20.879	20.6	20.213	0.006	0.005	0.029	45.9247731	16.29031355	33.90836159	76.89864274	-67.45908578
31473	21.976	21.645	21.169	0.008	0.016	0.007	14.35508341	68.10323165	184.7571435	76.89411928	-67.45793959
31413	20.805	20.529	20.132	0.005	0.006	0.011	150.7608831	13.93747609	13.93747609	76.88050096	-67.45483185
31519	20.521	20.219	19.81	0.005	0.01	0.015	99.82251301	13.66171351	13.71020903	76.90017677	-67.45930477
31537	20.635	20.283	19.828	0.002	0.012	0.011	61.79919844	11.85542237	20.91315512	76.88323246	-67.4553458
31532	21.585	21.249	20.795	0.005	0.018	0.013	202.1017762	35.27428334	35.27428334	76.89784022	-67.45874879
31547	20.563	20.228	19.774	0.006	0.007	0.022	151.3751373	10.71002499	10.71002499	76.90247914	-67.45980862
31468	19.871	19.016	18.012	0.004	0.006	0.018	22.47929382	9.265348983	23.63047691	76.90051961	-67.45943657
31598	20.831	20.5	20.088	0.005	0.007	0.017	33.46439362	12.25954231	28.57346395	76.89457875	-67.4579111
31622	21.366	21.088	20.7	0.017	0.016	0.016	77.21391832	36.48957735	53.11866715	76.8864941	-67.45601361
31601	20.834	20.61	20.218	0.005	0.008	0.001	68.88718732	18.17864012	29.49041261	76.91289194	-67.46216711
31590	21.061	20.794	20.433	0.007	0.012	0.015	96.55752784	37.00888527	39.55692642	76.88270853	-67.45515462
31591	20.075	19.24	18.203	0.02	0.012	0.008	29.62673255	13.00308055	31.30446585	76.90881592	-67.46122622
31627	21.259	20.979	20.564	0.011	0.013	0.016	173.2131442	25.47501891	25.47501891	76.88398253	-67.45542358
31692	20.664	20.395	20	0.005	0.01	0.02	82.49665618	13.60339404	18.3654917	76.88956902	-67.45664847
31670	20.573	20.312	19.944	0.009	0.01	0.019	70.53727656	14.64909353	23.28113736	76.88907855	-67.45655883
31652	21.385	20.668	19.764	0.011	0.008	0.007	34.06719434	8.860167379	20.54368126	76.88702607	-67.45610333
31650	21.272	20.985	20.58	0.009	0.002	0.016	181.2913961	19.19841092	19.19841092	76.88143735	-67.4548043
31666	20.322	19.417	18.323	0.003	0.002	0.001	14.7307625	9.609123277	25.99637558	76.90853361	-67.46108617
31712	21.238	20.96	20.562	0.017	0.005	0.021	160.5326577	21.30692381	21.30692381	76.88792164	-67.45624904
31728	20.804	20.478	20.057	0.012	0.012	0.043	96.42893752	12.80453722	13.71905327	76.9110389	-67.46159661
31726	20.46	20.137	19.715	0.013	0.008	0.016	62.71639228	9.622647216	16.7979873	76.88523634	-67.45559759
31702	20.856	20.547	20.112	0.018	0.013	0.017	71.53765423	23.63099145	37.08286044	76.90442867	-67.46009258
31716	20.363	20.039	19.61	0.007	0.022	0.035	18.20648408	20.33744237	53.60686069	76.89617944	-67.458154
31740	21.272	20.975	20.546	0.024	0.015	0.001	170.059407	21.51893654	21.51893654	76.89923302	-67.4588411
31786	19.952	19.661	19.342	99	99	99	68.60884257	6.864104539	11.17354826	76.89335832	-67.45742125
31795	20.312	19.966	19.519	0.005	0.006	0.011	68.89776659	9.043884188	14.66958413	76.90432734	-67.45996036
31780	20.831	20.505	19.999	0.011	0.008	0.022	176.8136356	20.22459144	20.22459144	76.90842781	-67.46092997
31757	20.992	20.723	20.359	0.005	0.011	0.023	52.53868227	17.59809011	34.30266104	76.88122957	-67.45463303
31812	19.851	18.986	17.962	0.008	0.011	0.011	13.25986984	8.6571604	23.6756248	76.89562897	-67.45792133
31808	22.261	21.912	21.372	0.015	0.018	0.018	78.7683329	25.13029501	35.80145617	76.88868858	-67.4563097
31749	21.993	21.658	21.206	0.013	0.003	0.003	130.8809624	25.31628835	25.31628835	76.89658878	-67.45821625
31854	19.944	19.103	18.102	0.003	0.009	0.013	10.49278901	12.08696866	33.72438575	76.88690466	-67.45584502
31818	19.016	18.047	16.904	0.005	0.02	0.011	18.82109678	4.788922752	12.56411269	76.89251948	-67.45719222
31811	20.732	20.384	19.898	0.005	0.011	0.021	130.3227315	10.22497037	10.22497037	76.9107	-67.46142545
31805	21.203	20.894	20.456	0.006	0.013	0.011	181.5353966	20.81971191	20.81971191	76.8949184	-67.45775936
31869	20.616	20.274	19.813	0.013	0.014	0.017	62.0254168	8.714482207	15.3330588	76.8891945	-67.45636165
31846	19.954	19.119	18.128	0.009	0.005	0.007	20.24518965	5.304838576	13.76656647	76.90330946	-67.45967026
31867	20.927	20.636	20.267	0.013	0.02	0.01	11.46037018	64.10545035	177.6229072	76.89094627	-67.45676976
31863	20.883	20.511	19.988	0.012	0.009	0.019	138.713647	10.66986212	10.66986212	76.89198046	-67.45701472
31963	21.393	21.05	20.862	99	99	99	73.92367397	22.41946036	34.11180352	76.90984183	-67.46108115
31985	21.174	20.884	20.505	0.001	0.027	0.011	161.8720389	15.86275184	15.86275184	76.88440001	-67.4551307
31970	19.994	19.151	18.134	0.004	0.012	0.014	17.96567831	11.02040616	29.10143704	76.91355326	-67.46193275
31944	20.955	20.649	20.264	0.002	0.02	0.005	50.25312104	9.697947345	19.3467996	76.91163871	-67.46151429
31968	19.935	19.095	18.091	0.007	0.012	0.013	19.53085111	5.89766577	15.38926867	76.89480269	-67.4575738
31992	20.493	20.243	19.911	0.012	0.009	0.021	42.52781539	12.92387762	27.77914724	76.90691314	-67.46036123
32087	20.735	20.35	19.789	0.006	0.018	0.007	44.69270563	10.06380586	21.19584332	76.88216393	-67.45450583
32080	20.978	20.673	20.258	0.009	0.011	0.014	50.99045155	21.03805695	41.65937038	76.89206939	-67.45681675
32037	20.606	20.26	19.833	0.001	0.007	0.008	77.69062011	11.61303464	16.79462667	76.90414305	-67.45967386
32009	21.524	21.167	20.698	0.009	0.009	0.01	32.53004192	31.89130154	74.9253971	76.89902476	-67.45851682
32059	20.812	20.55	20.181	0.003	0.013	0.01	46.63406705	28.939601	59.82737714	76.89453622	-67.45740413
31995	20.667	20.449	20.138	0.002	0.008	0.014	29.78963425	20.27836832	48.75340144	76.89852487	-67.45840849
32089	21.42	21.126	20.724	99	0.013	0.008	115.7290923	20.07904271	20.07904271	76.89102449	-67.45656662
32086	20.956	20.654	20.227	0.014	0.029	0.015	161.1094408	17.2257237	17.2257237	76.88522344	-67.45521805
32114	21.34	21.124	20.674	0.004	0.025	0.01	109.9168257	23.64126704	23.64126704	76.91065569	-67.46109942
32149	19.98	19.141	18.14	0.007	0.009	0.025	16.63394953	7.028063832	18.74610231	76.89782512	-67.45808274
32112	19.229	18.262	17.102	0.01	0.022	0.008	27.16495187	3.927461402	9.648598207	76.881473	-67.45431777
32124	20.554	20.256	19.776	0.011	0.005	0.015	81.3335764	10.97144271	15.06739465	76.89864373	-67.45829689
32151	20.542	20.191	19.788	0.005	0.01	0.021	30.20752697	13.53782459	32.43458974	76.89281586	-67.45691628
32121	21.24	20.98	20.604	0.012	0.009	0.019	79.60795474	27.08095156	38.12567136	76.91338489	-67.46172653
32194	21.733	21.424	20.969	0.015	0.024	0.017	120.4754791	28.19507535	28.19507535	76.87813174	-67.45346404
32093	19.925	19.069	18.057	0.006	0.005	0.013	23.77866763	5.44385829	13.74262093	76.90448027	-67.4596903
32184	20.3	19.965	19.501	0.011	0.016	0.016	31.32302477	9.608832621	22.80694382	76.912455	-67.46145566
32152	20.445	20.168	19.822	0.009	0.003	0.011	48.93028575	10.53452813	21.29443495	76.88819023	-67.45583789
32205	21.35	21.021	20.598	0.017	0.016	0.007	250.4296758	33.83986926	33.83986926	76.90637611	-67.46002314
32201	20.04	19.208	18.204	0.007	0.007	0.016	11.12021734	14.71852568	40.88211296	76.89937959	-67.45840023
32222	21.439	21.188	20.784	0.007	0.011	0.014	27.71687673	46.71856012	114.2578289	76.90662063	-67.4600637
32217	21.726	21.359	20.801	0.011	0.017	0.009	91.75768357	24.34941452	28.3633261	76.89493661	-67.45735066
32241	20.891	20.592	20.176	0.003	0.006	0.017	141.319006	10.7221975	10.7221975	76.8964918	-67.45769104
32167	20.889	20.569	20.11	0.001	0.005	0.018	163.2991395	16.5015546	16.5015546	76.90597015	-67.45996228
32332	20.684	20.453	20.142	0.011	0.007	0.016	45.26573286	17.10356972	35.82659679	76.90000522	-67.45841601
32282	20.879	20.646	20.318	0.004	0.012	0.002	32.16976209	21.98371006	51.80691572	76.9087169	-67.46049112
32244	21.624	21.321	20.89	0.01	0.019	0.029	25.90385397	33.61724513	83.43541122	76.90952325	-67.46071716
32276	19.914	19.072	18.051	0.005	0.01	0.008	10.90944854	10.34678153	28.78279096	76.88735135	-67.45552966
32354	21.774	21.361	20.723	0.009	0.026	0.008	39.66025753	15.5036894	34.21346192	76.90542013	-67.4596503
32337	21.531	21.239	20.758	0.008	0.01	0.011	142.5751776	19.66187704	19.66187704	76.91221777	-67.46125218
32400	20.695	20.44	20.085	0.006	0.01	0.01	98.63695113	13.77672325	14.15229019	76.90914888	-67.46047084
32349	18.809	17.293	15.878	0.003	0.019	0.007	19.11743865	7.797004198	20.4098376	76.90389186	-67.45930455
32422	21.626	21.265	20.782	0.015	0.012	0.002	116.5325078	24.3086279	24.3086279	76.87903537	-67.45344261
32431	21.273	20.919	20.398	0.004	0.02	0.021	41.79331493	16.43246613	35.56205375	76.90625139	-67.45976514
32463	21.056	20.765	20.31	0.006	0.02	0.009	184.6632494	17.62918126	17.62918126	76.89489485	-67.45710414
32442	21.293	20.964	20.471	0.007	0.018	0.014	147.0624308	32.59605859	32.59605859	76.8909076	-67.45619071
32417	21.333	21.062	20.703	0.023	0.012	0.009	182.3221548	26.43290979	26.43290979	76.90502115	-67.45949448
32481	21.688	21.374	20.951	0.023	0.007	0.008	107.0796062	27.18744001	27.18744001	76.88515045	-67.45481983
32473	21.454	21.173	20.775	0.018	0.011	0.024	58.42460645	26.28018392	48.1323637	76.89760326	-67.45772287
32360	20.456	19.592	18.559	0.003	0.013	0.013	13.67860351	12.23347664	33.35369239	76.89244593	-67.45662797
32446	20.915	20.595	20.169	0.005	0.008	0.012	75.11437529	17.06162712	25.55341211	76.89309698	-67.4566986
32445	21.634	21.324	20.897	0.009	0.004	0.016	209.296034	27.58384411	27.58384411	76.89636519	-67.45745906
32499	21.064	20.807	20.433	0.006	0.013	0.01	14.39273508	33.12419302	89.83762436	76.91136649	-67.4608996
32546	20.794	20.558	20.146	0.002	0.009	0.009	69.39054458	11.12892963	17.94193914	76.90315323	-67.45894346
32619	20.675	20.365	19.939	0.009	0.016	0.03	29.79679623	12.61045649	30.31634543	76.89684621	-67.4574063
32575	21.534	21.224	20.793	0.021	0.012	0.006	204.3615926	28.38700861	28.38700861	76.89719694	-67.4575302
32580	21.43	21.142	20.718	0.018	0.034	0.01	141.1527406	24.1741039	24.1741039	76.89559573	-67.45715744
32627	20.747	20.439	20.021	0.008	0.007	0.004	59.84043406	10.96275979	19.76795328	76.90526178	-67.45935374
32595	20.909	20.555	20.046	0.006	0.009	0.012	122.0218826	13.94670306	13.94670306	76.89328303	-67.45660149
32609	22.191	21.827	21.345	0.021	0.013	0.008	69.05536416	35.10061141	56.82412416	76.88186895	-67.45393693
32659	21.209	20.422	19.455	0.009	0.022	0.018	22.50970648	8.113961259	20.68902605	76.89635656	-67.45724166
32638	20.96	20.651	20.244	0.009	0.01	0.013	138.6986076	13.76342883	13.76342883	76.8870316	-67.45510132
32665	21.075	20.8	20.425	0.008	0.01	0.018	135.5536925	20.91610512	20.91610512	76.89579365	-67.45710559
32559	20.662	20.423	20.108	0.012	99	0.009	116.0098327	37.83189031	37.83189031	76.89427949	-67.45686941
32694	21.035	20.711	20.251	0.007	0.018	0.02	167.065254	14.99583774	14.99583774	76.89374974	-67.45660574
32589	21.782	21.465	21.019	0.003	0.013	0.011	131.8517574	19.88356282	19.88356282	76.90188193	-67.45860763
32647	20.678	20.327	19.817	0.005	0.014	0.012	138.4675579	9.669529828	9.669529828	76.89535245	-67.45702781
32687	20.258	19.944	19.483	0.004	0.002	0.009	59.38911616	10.01133322	18.14271503	76.89441315	-67.45676964
32740	19.918	19.072	18.058	0.004	0.007	0.016	14.25198076	10.73720717	29.1510921	76.91346878	-67.46114619
32771	20.838	20.57	20.19	0.013	0.01	0.014	143.9367764	16.06689045	16.06689045	76.88603606	-67.45472977
32791	20.001	19.669	19.215	0.008	0.009	0.028	99.44886062	7.477146839	7.55956584	76.89335623	-67.4564071
32735	20.904	20.566	20.027	0.032	0.009	0.027	173.4102113	15.81227669	15.81227669	76.8804482	-67.45348029
32797	21.505	21.209	20.814	0.006	0.029	0.006	100.8820847	22.16712584	22.16712584	76.90462832	-67.45901975
32755	21.278	20.989	20.61	0.007	0.021	0.008	62.20107033	19.47807661	34.20308558	76.8948258	-67.45679144
32719	21.985	21.665	21.222	0.01	0.017	0.021	39.7258535	35.70034735	78.73650668	76.89799624	-67.45757695
32819	20.003	19.72	19.319	0.011	0.009	0.02	117.5447712	9.595860517	9.595860517	76.89903347	-67.45769946
32846	21.531	21.239	20.823	0.004	0.008	0.009	104.2077286	18.30213278	18.30213278	76.89849504	-67.45754964
32758	21.251	20.918	20.497	0.024	0.034	0.036	206.4400966	15.64313846	15.64313846	76.90976075	-67.4602607
32809	21.453	21.132	20.712	0.009	0.017	0.007	163.3554424	27.23020208	27.23020208	76.90693318	-67.45954754
32828	20.849	19.844	20.238	99	99	99	36.26118217	16.93423941	38.52160742	76.90171616	-67.4583135
32856	21.93	21.578	21.137	0.003	0.008	0.009	97.75603292	27.26381507	28.48739714	76.9121739	-67.46071679
32878	21.14	20.843	20.441	0.026	0.01	0.058	87.29422044	26.73278026	33.52599651	76.90515369	-67.4590692
32855	21.634	21.307	20.796	0.037	0.033	0.023	121.9324936	20.64193195	20.64193195	76.89394222	-67.45647756
32893	21.042	20.729	20.264	0.007	0.013	0.015	163.2318175	18.21881304	18.21881304	76.90282553	-67.45851348
32946	20.244	19.956	19.557	0.003	0.009	0.018	158.2494549	12.12580217	12.12580217	76.88820499	-67.45505736
32952	18.963	18.98	18.972	0.004	0.008	0.015	144.0366849	11.81023096	11.81023096	76.90934715	-67.45996825
32904	21.601	21.29	20.892	0.009	0.009	0.007	26.47417596	31.59644322	78.05953371	76.8868073	-67.45477262
32887	21.524	21.216	20.785	0.01	0.01	0.011	209.2310096	28.81303976	28.81303976	76.88404024	-67.45415199
32959	19.812	18.936	17.899	0.009	0.009	0.004	15.56259926	7.109673065	19.11611934	76.90244289	-67.45835928
32930	20.711	20.377	19.832	0.014	0.018	0.017	139.2009425	11.21822928	11.21822928	76.90547387	-67.45908884
32955	20.565	20.199	19.684	0.006	0.009	0.018	102.8180911	8.361301341	8.361301341	76.90652721	-67.45931082
32974	21.784	21.473	21.07	0.018	0.001	0.012	175.203876	37.33823578	37.33823578	76.89814113	-67.45734039
33021	21.752	21.439	20.979	0.012	0.018	0.02	161.085346	19.54692531	19.54692531	76.91161469	-67.46042238
